composition_json,cluster_type,label,mo_equivalent,pauling_chi_diff,allen_chi_diff,config_entropy,bv_ratio,u_density,mixing_enthalpy,lattice_distortion,type_I,type_II,type_III,type_IV
"{""U"": 0.912331, ""Zr"": 0.08766900000000001}",II,M,0.09643590000000002,0.004383449999999985,0.015166737000000005,2.470183403591418,8.841870507532988,17.83565292124836,0.47989887863400005,0.007235348767846709,0.0,1.0,0.0,0.0
"{""Mo"": 0.07500000000000001, ""U"": 0.925}",I,H,0.07500000000000001,0.058500000000000024,0.04942500000000001,2.2147204276094903,10.471573420783537,18.550920921125094,-0.34687500000000004,0.028939427015430074,1.0,0.0,0.0,0.0
"{""Ta"": 0.092686, ""U"": 0.907314}",I,H,0.0,0.01112232000000001,0.022800756000000002,2.5666032201350983,9.797588365549583,18.863639017080615,0.8409530540399999,0.02435409914914531,1.0,0.0,0.0,0.0
"{""Si"": 0.013336, ""U"": 0.986664}",IV,H,0.0,0.006934720000000001,0.00920184,0.5888143752523579,9.034952649615548,18.842132638012014,0.8552798217600001,0.028773175870444926,0.0,0.0,0.0,1.0
"{""Cr"": 0.035571, ""U"": 0.964429}",I,H,0.0,0.00995988,0.015366671999999998,1.2770599884463203,9.512605216787538,18.809601774152608,0.34305703959,0.0334578677262479,1.0,0.0,0.0,0.0
"{""Nb"": 0.07749600000000001, ""U"": 0.922504}",I,H,0.08757048,0.01704912000000002,0.03309079200000001,2.2664855866336806,9.562578424401572,18.346163540185664,-0.285961479936,0.02242623122014538,1.0,0.0,0.0,0.0
"{""Al"": 0.017466, ""U"": 0.982534}",IV,H,0.0,0.004017180000000003,0.006759342,0.7316834937397078,9.021960334987991,18.828076467503422,0.51482816532,0.010932559555428326,0.0,0.0,0.0,1.0
"{""Mn"": 0.055056, ""Ru"": 0.031046, ""U"": 0.913898}",III,H,0.0,0.03481724000000002,0.05451444800000001,2.9075237298620475,9.62294722419993,18.906754295317143,0.85118631924,0.0487385251303492,0.0,0.0,1.0,0.0
"{""Fe"": 0.053031999999999996, ""Mo"": 0.077826, ""U"": 0.869142}",III,H,0.077826,0.08456868000000003,0.08379595000000001,3.9604169915970404,11.317020499931512,18.167390552415547,0.30777589894799995,0.05132270345704508,0.0,0.0,1.0,0.0
"{""Mo"": 0.1218, ""U"": 0.8782}",I,H,0.1218,0.09500400000000003,0.08026620000000001,3.0803044956011614,11.360358854247577,18.22483482646892,-0.5348238000000001,0.03611999698291138,1.0,0.0,0.0,0.0
"{""Al"": 0.022833, ""Cr"": 0.096234, ""U"": 0.880933}",IV,H,0.0,0.03219711000000001,0.05040945899999999,3.5189730217261044,10.273200879299955,18.052247639110107,1.42921424967,0.054820179673483266,0.0,0.0,0.0,1.0
"{""Al"": 0.026774, ""Mo"": 0.125772, ""U"": 0.847454}",IV,H,0.125772,0.10426018000000002,0.09324528600000001,4.140049397514131,11.3970433246459,17.82799813841244,0.14439465991199998,0.03836771297690559,0.0,0.0,0.0,1.0
"{""Fe"": 0.016015, ""U"": 0.983985}",III,H,0.0,0.007206750000000003,0.009817195,0.6825441082432864,9.286344866584383,18.95529060946333,0.23637779662500003,0.024215529749235392,0.0,0.0,1.0,0.0
"{""Al"": 0.024818, ""Cr"": 0.057685, ""U"": 0.917497}",IV,H,0.0,0.021859940000000005,0.034524486,2.7876448376266043,9.766000178680816,18.31462822260113,1.19805509753,0.043862327730980345,0.0,0.0,0.0,1.0
"{""Mo"": 0.04, ""U"": 0.96}",I,H,0.04,0.03120000000000001,0.02636,1.3962876442619143,9.806883459859572,18.789771624506695,-0.192,0.021448017320275063,1.0,0.0,0.0,0.0
"{""U"": 0.9254910000000001, ""Zr"": 0.07450899999999999}",II,M,0.0819599,0.0037254499999999865,0.012890057000000002,2.2044502841002482,8.872698205354585,18.01742731731479,0.41374445351399997,0.006720428079589783,0.0,1.0,0.0,0.0
"{""Mn"": 0.049415, ""U"": 0.950585}",III,H,0.0,0.008400550000000008,0.025745215000000005,1.6361048333564117,9.047237790232188,19.057646116893512,0.0,0.04066363484604109,0.0,0.0,1.0,0.0
"{""Mn"": 0.062545, ""U"": 0.937455}",III,H,0.0,0.01063265000000001,0.03258594500000001,1.9447568696734903,9.047237790232186,19.057646116893515,0.0,0.04554325012351525,0.0,0.0,1.0,0.0
"{""Ru"": 0.07408300000000001, ""U"": 0.925917}",II,M,0.0,0.06074806000000003,0.061637055999999996,2.195516188746478,10.345380161907304,18.712557338851617,2.05784127333,0.037325410824233345,0.0,1.0,0.0,0.0
"{""Ti"": 0.07560800000000001, ""U"": 0.924392}",II,M,0.14063088,0.012097280000000012,0.023665303999999998,2.2273978157015395,9.14559122504024,18.110411448775288,1.2580457460480001,0.01531892929119668,0.0,1.0,0.0,0.0
"{""Ru"": 0.070655, ""U"": 0.853445, ""V"": 0.0759}",II,M,0.18367799999999998,0.07691210000000001,0.09111835999999998,4.3081223998566704,11.071177517373325,18.028911159375618,3.1045342042499997,0.05092795432621689,0.0,1.0,0.0,0.0
"{""Mo"": 0.095084, ""Nb"": 0.104011, ""U"": 0.800906}",I,M,0.21261643,0.09704794000000005,0.107073053,5.295575584818564,11.54465174120563,17.42076445958407,-0.7139774384284093,0.039340653999700124,1.0,0.0,0.0,0.0
"{""U"": 0.943235, ""V"": 0.056765}",III,H,0.1373713,0.01419125,0.024181889999999998,1.812218578527822,9.634980319105585,18.556514192676524,1.0708546955,0.032895691069940135,0.0,0.0,1.0,0.0
"{""U"": 0.7010000000000001, ""Zr"": 0.299}",II,M,0.3289,0.014949999999999946,0.05172700000000001,5.0716615650388945,8.346821251580437,14.994049493839336,1.257594,0.011649656061452168,0.0,1.0,0.0,0.0
"{""Al"": 0.026386, ""U"": 0.973614}",IV,H,0.0,0.006068780000000005,0.010211382,1.0138576390678518,9.00905097389912,18.710213758653907,0.77069337012,0.013386126681382558,0.0,0.0,0.0,1.0
"{""Cr"": 0.047481999999999996, ""U"": 0.952518}",I,H,0.0,0.01329496,0.020512223999999996,1.5882509952203168,9.668434162212204,18.72484902091026,0.4522745967599999,0.03849919318101145,1.0,0.0,0.0,0.0
"{""Al"": 0.013104999999999999, ""U"": 0.986895}",IV,H,0.0,0.0030141500000000023,0.005071635,0.5805317061816292,9.028271738991194,18.885546736112257,0.38799776924999996,0.009487401628100892,0.0,0.0,0.0,1.0
"{""Mn"": 0.047834, ""U"": 0.952166}",III,H,0.0,0.008131780000000007,0.024921514000000006,1.5970155836160138,9.047237790232186,19.057646116893515,0.0,0.040029226464828364,0.0,0.0,1.0,0.0
"{""Ta"": 0.043477, ""U"": 0.956523}",I,H,0.0,0.005217240000000005,0.010695342,1.4868842011740995,9.399211032826262,18.967232970060568,0.41586750471,0.017055819436536744,1.0,0.0,0.0,0.0
"{""Ru"": 0.051458, ""U"": 0.948542}",II,H,0.0,0.042195560000000014,0.04281305599999999,1.6859633195088781,9.948926573916138,18.819807947289867,1.46430222708,0.031384552328828225,0.0,1.0,0.0,0.0
"{""Ru"": 0.036219, ""U"": 0.963781}",II,H,0.0,0.02969958000000001,0.030134207999999996,1.2947880887183267,9.68189646441791,18.89111291031866,1.04721552117,0.0264837492739231,0.0,1.0,0.0,0.0
"{""Nb"": 0.091844, ""U"": 0.908156}",I,H,0.10378371999999998,0.020205680000000018,0.039217388,2.55059829571325,9.657991186596552,18.212808249077256,-0.333634718656,0.02425275657978457,1.0,0.0,0.0,0.0
"{""Ta"": 0.032825, ""Ti"": 0.102786, ""U"": 0.864389}",I,H,0.19118196,0.020384760000000016,0.040246967999999994,3.923935846030551,9.44668398873917,17.689711679876417,1.889731169722,0.022442523999524785,1.0,0.0,0.0,0.0
"{""U"": 0.928914, ""V"": 0.071086}",III,H,0.17202811999999998,0.0177715,0.030282635999999995,2.1320344794604753,9.783259377609873,18.427034894343237,1.32065561208,0.036606113785144244,0.0,0.0,1.0,0.0
"{""Ru"": 0.031519, ""Ti"": 0.054959, ""U"": 0.913522}",II,M,0.10222374000000001,0.03463902000000001,0.04342597499999999,2.91852770113993,9.671031774601337,18.21791178076781,1.767511598304,0.027629093982372694,0.0,1.0,0.0,0.0
"{""Mo"": 0.08, ""U"": 0.85, ""Zr"": 0.07}",I,H,0.15700000000000003,0.0659,0.06483000000000001,4.376053815064271,10.402552013414644,17.52364131094968,0.044999999999999964,0.031006317614820134,1.0,0.0,0.0,0.0
"{""Fe"": 0.040885, ""U"": 0.875018, ""Zr"": 0.084097}",III,H,0.09250670000000001,0.02260309999999999,0.039611286,3.7890176252493264,9.460659056837493,17.602626937208658,0.936885326286,0.03940070593883439,0.0,0.0,1.0,0.0
"{""Ti"": 0.031075000000000002, ""U"": 0.968925}",II,M,0.057799500000000004,0.004972000000000005,0.009726474999999998,1.1511509857767221,9.087661197631672,18.670925133084847,0.5419681987500001,0.010028774298554083,0.0,1.0,0.0,0.0
"{""Nb"": 0.044161, ""U"": 0.955839}",I,H,0.04990193,0.009715420000000008,0.018856747,1.5044159051486494,9.34090401488319,18.654015516534397,-0.168843224316,0.017184296789457546,1.0,0.0,0.0,0.0
"{""Al"": 0.017058, ""Nb"": 0.032827999999999996, ""U"": 0.950114}",IV,H,0.03709563999999999,0.01114550000000001,0.020619002,1.914064866693916,9.240853718330973,18.53185154550286,0.35137032836000004,0.018218186834368825,0.0,0.0,0.0,1.0
"{""Si"": 0.015743, ""U"": 0.984257}",IV,H,0.0,0.00818636,0.01086267,0.6732118120277595,9.032735318072037,18.80321375303996,1.007185266815,0.031242851132397508,0.0,0.0,0.0,1.0
"{""Al"": 0.010589000000000001, ""Fe"": 0.043317, ""U"": 0.946094}",IV,H,0.0,0.02192812000000001,0.030651264,1.966805844960016,9.678644255356216,18.635216133566946,0.9102294671069999,0.04025344975465611,0.0,0.0,0.0,1.0
"{""Cr"": 0.055031, ""U"": 0.944969}",I,H,0.0,0.015408680000000001,0.023773391999999994,1.771466868895348,9.767196038545912,18.670683435183307,0.52002589039,0.04133871042468315,1.0,0.0,0.0,0.0
"{""Mn"": 0.038612, ""Mo"": 0.059926, ""U"": 0.901462}",III,H,0.059926,0.053306320000000025,0.059608086000000005,3.224473387376309,10.23100871305655,18.63785409521691,-0.27010505906000004,0.043704533013478514,0.0,0.0,1.0,0.0
"{""Si"": 0.006809, ""Ti"": 0.035464999999999997, ""U"": 0.957726}",IV,H,0.06596489999999999,0.009215080000000004,0.015798754999999998,1.610972273517135,9.087099397906506,18.505303613661827,1.026323904485,0.02309863152091198,0.0,0.0,0.0,1.0
"{""Ru"": 0.061146, ""Ti"": 0.093016, ""U"": 0.845838}",II,M,0.17300976,0.06502228000000003,0.07998747999999999,4.434686815720986,10.239685910177691,17.576689709580734,2.9677647237839997,0.03698624598849197,0.0,1.0,0.0,0.0
"{""Nb"": 0.024999999999999998, ""U"": 0.975}",I,H,0.028249999999999994,0.005500000000000004,0.010675,0.9719635437294332,9.213485284996233,18.829730489617226,-0.09749999999999999,0.013037574109391244,1.0,0.0,0.0,0.0
"{""Fe"": 0.03586, ""Mo"": 0.149364, ""U"": 0.814776}",III,H,0.149364,0.13264092000000005,0.120413056,4.741002863016805,12.419227485561816,17.77198779926083,-0.22914112536,0.05182660764104707,0.0,0.0,1.0,0.0
"{""U"": 0.953222, ""V"": 0.046778}",III,H,0.11320276,0.0116945,0.019927427999999997,1.5706533257218716,9.531575322437591,18.646069862282943,0.89179637432,0.02997715571018059,0.0,0.0,1.0,0.0
"{""Nb"": 0.106052, ""U"": 0.746131, ""Zr"": 0.147817}",I,M,0.28243746,0.030722289999999992,0.070856545,6.144572652471674,9.406207171871406,16.02368941919856,0.34523033691399996,0.02857271288415705,1.0,0.0,0.0,0.0
"{""Mo"": 0.098607, ""U"": 0.901393}",I,H,0.098607,0.07691346000000003,0.064982013,2.677202899916596,10.919897303855878,18.387409389393298,-0.444418297755,0.03284182716637339,1.0,0.0,0.0,0.0
"{""Mn"": 0.034938, ""U"": 0.965062}",III,H,0.0,0.005939460000000005,0.018202698000000003,1.2596440113614868,9.047237790232186,19.057646116893515,0.0,0.03435816174806864,0.0,0.0,1.0,0.0
"{""Mo"": 0.06876600000000001, ""U"": 0.931234}",I,H,0.06876600000000001,0.05363748000000002,0.04531679400000001,2.082118357844366,10.353182643172108,18.593773673314946,-0.32018618622000006,0.027784805295921942,1.0,0.0,0.0,0.0
"{""Ru"": 0.059423000000000004, ""U"": 0.940577}",II,H,0.0,0.04872686000000002,0.049439936,1.8737837646466564,10.088495759699548,18.782241379926056,1.6767572121300003,0.03362229405752944,0.0,1.0,0.0,0.0
"{""Mo"": 0.074671, ""Si"": 0.013565, ""U"": 0.911763}",I,H,0.074671,0.06529718000000002,0.058568039,2.7960214214919628,10.452830645027994,18.32957396683963,0.45135891364737596,0.04048746703281668,1.0,0.0,0.0,0.0
"{""Ti"": 0.073869, ""U"": 0.926131}",II,M,0.13739634,0.011819040000000012,0.023120996999999997,2.19101987617023,9.143329075226315,18.13244037597495,1.231422675102,0.015154444021799286,0.0,1.0,0.0,0.0
"{""Ru"": 0.043823, ""U"": 0.956177}",II,H,0.0,0.03593486000000001,0.036460735999999994,1.4957641805207178,9.815139915603982,18.855625893820985,1.25707634013,0.02904762449829477,0.0,1.0,0.0,0.0
"{""Ru"": 0.04211, ""Si"": 0.015202, ""U"": 0.942688}",II,M,0.0,0.04243524000000001,0.04552489999999999,2.100615961202537,9.771119238931416,18.614309636900128,2.12239604384,0.04154790746327626,0.0,1.0,0.0,0.0
"{""Al"": 0.008511, ""U"": 0.939013, ""V"": 0.052476}",IV,H,0.12699192,0.015076530000000001,0.025648532999999998,2.1144398731675738,9.578254744628278,18.480601374863454,1.218125141274,0.03246564058623483,0.0,0.0,0.0,1.0
"{""Al"": 0.018589, ""Fe"": 0.043317, ""U"": 0.938094}",IV,H,0.0,0.02376812000000001,0.033747264,2.24486966403324,9.667066353034361,18.527338009183815,1.123820731107,0.04081922970472402,0.0,0.0,0.0,1.0
"{""Ru"": 0.02, ""U"": 0.98}",II,H,0.0,0.016400000000000005,0.01664,0.8150971878076918,9.397694000611118,18.966193232197842,0.588,0.019799434301877087,0.0,1.0,0.0,0.0
"{""Mo"": 0.11837199999999999, ""U"": 0.835068, ""V"": 0.04656}",I,M,0.23104719999999998,0.10397016000000002,0.097841708,4.538706682165979,11.777337589326342,17.813649444813155,0.28337197512,0.0450677711199542,1.0,0.0,0.0,0.0
"{""U"": 0.95538, ""Zr"": 0.04462}",II,M,0.049082,0.002230999999999992,0.007719260000000002,1.516128848751239,8.942714091387234,18.43243871054008,0.2557743336,0.005288002542438347,0.0,1.0,0.0,0.0
"{""Mo"": 0.123687, ""U"": 0.876313}",I,H,0.123687,0.09647586000000004,0.081509733,3.111159296401904,11.39619513871225,18.2115224099201,-0.541942630155,0.036367170842383334,1.0,0.0,0.0,0.0
"{""Mn"": 0.042598000000000004, ""Mo"": 0.086251, ""U"": 0.871151}",III,H,0.086251,0.07451744000000003,0.07903296700000001,3.874000801652893,10.758123046661348,18.446638039330654,-0.375688224505,0.04769221513547108,0.0,0.0,1.0,0.0
"{""Fe"": 0.037731, ""U"": 0.962269}",III,H,0.0,0.016978950000000007,0.023129103,1.3357676226163635,9.610568985851588,18.81419707787873,0.5446105745850001,0.03691108181030527,0.0,0.0,1.0,0.0
"{""Si"": 0.012427, ""Ti"": 0.049134000000000004, ""U"": 0.938439}",IV,H,0.09138924000000001,0.014323480000000008,0.023953572,2.1799723105458595,9.099705184890423,18.241965926636222,1.5654037432470003,0.03026176776818296,0.0,0.0,0.0,1.0
"{""Mo"": 0.07147400000000001, ""U"": 0.928526}",I,H,0.07147400000000001,0.05574972000000002,0.047101366000000006,2.140315811945435,10.40461065500588,18.575175418189055,-0.33182733662,0.028293800765012523,1.0,0.0,0.0,0.0
"{""Ru"": 0.056457999999999994, ""U"": 0.943542}",II,H,0.0,0.04629556000000001,0.046973055999999985,1.8050380008076647,10.03654062651087,18.796249695839034,1.5981148270799996,0.032810522663105565,0.0,1.0,0.0,0.0
"{""Mo"": 0.043276, ""Ru"": 0.05569, ""U"": 0.901035}",I,H,0.043276,0.07942108000000003,0.074852964,3.2476326405785536,10.844941960298021,18.50134896761882,1.3103906004174886,0.03874266774051386,1.0,0.0,0.0,0.0
"{""Ru"": 0.062193, ""U"": 0.9378070000000001}",II,H,0.0,0.05099826000000002,0.05174457599999999,1.9368251317225817,10.13703394483703,18.769128512761526,1.74975092253,0.03435986801233675,0.0,1.0,0.0,0.0
"{""U"": 0.939284, ""Zr"": 0.060716}",II,M,0.0667876,0.003035799999999989,0.010503868000000003,1.9033497417343694,8.90500872481152,18.208569503590915,0.34217740406400005,0.00611378044596479,0.0,1.0,0.0,0.0
"{""Nb"": 0.054528, ""Si"": 0.005655, ""U"": 0.939817}",I,H,0.06161663999999999,0.01493676000000001,0.027185406000000002,2.0471110339503693,9.404634132626592,18.466442474278363,0.12875034635100002,0.02655154613872069,1.0,0.0,0.0,0.0
"{""Ru"": 0.044445000000000005, ""U"": 0.955555}",II,H,0.0,0.036444900000000016,0.036978239999999996,1.5116679980484908,9.826039103746766,18.852714918353854,1.2740892592500002,0.02924610647884429,0.0,1.0,0.0,0.0
"{""Fe"": 0.022385, ""Nb"": 0.101088, ""U"": 0.8765270000000001}",III,H,0.11422943999999999,0.032312610000000026,0.056886581000000006,3.5935945666562534,10.05367528012588,17.971955916289062,-0.08952670551900002,0.03746095266343596,0.0,0.0,1.0,0.0
"{""U"": 0.95348, ""V"": 0.04652}",III,H,0.1125784,0.01163,0.019817519999999995,1.5641811103853147,9.528904000805435,18.64837542665091,0.8871177920000001,0.029897323526908475,0.0,0.0,1.0,0.0
"{""U"": 0.970116, ""V"": 0.029884}",III,H,0.07231928,0.007471,0.012730583999999998,1.1168920286185189,9.356655525330446,18.796198832382274,0.57981893088,0.024113677197015116,0.0,0.0,1.0,0.0
"{""Al"": 0.013047, ""U"": 0.986953}",IV,H,0.0,0.0030008100000000026,0.005049189,0.5784467105262504,9.028355678783027,18.886310398439022,0.38630327373,0.009466616076611643,0.0,0.0,0.0,1.0
"{""Mn"": 0.013087000000000001, ""U"": 0.986913}",III,H,0.0,0.002224790000000002,0.0068183270000000025,0.579884870428865,9.047237790232186,19.057646116893515,0.0,0.021178282728143802,0.0,0.0,1.0,0.0
"{""Nb"": 0.129316, ""U"": 0.870684}",I,H,0.14612707999999996,0.028449520000000023,0.055217932,3.2015915276145246,9.90717623154849,17.862089870189322,-0.45037348857599996,0.028267061841577946,1.0,0.0,0.0,0.0
"{""Fe"": 0.030933000000000002, ""U"": 0.969067}",III,H,0.0,0.013919850000000006,0.018961929000000002,1.1470872305435917,9.50907351878682,18.858653882624225,0.449642242665,0.033494674500431,0.0,0.0,1.0,0.0
"{""Ti"": 0.112303, ""U"": 0.887697}",II,M,0.20888358,0.017968480000000016,0.035150838999999996,2.9207363820283825,9.193325317864828,17.642868710058202,1.794438651438,0.018334493773741294,0.0,1.0,0.0,0.0
"{""U"": 0.937259, ""Zr"": 0.062741}",II,M,0.06901510000000001,0.0031370499999999893,0.010854193000000003,1.9491657845755042,8.900265101096569,18.18046708608999,0.352827401514,0.006207872860357311,0.0,1.0,0.0,0.0
"{""Nb"": 0.132682, ""U"": 0.867318}",I,H,0.14993066,0.029190040000000025,0.056655214,3.2545440823039153,9.92955979424352,17.83041180402804,-0.460309947504,0.028585290129025782,1.0,0.0,0.0,0.0
"{""Nb"": 0.061181000000000006, ""U"": 0.938819}",I,H,0.06913453,0.013459820000000013,0.026124287000000006,1.9139226740271602,9.454085309318554,18.49717777740392,-0.229751540956,0.020074181787876528,1.0,0.0,0.0,0.0
"{""Fe"": 0.037779999999999994, ""U"": 0.96222}",III,H,0.0,0.017001000000000006,0.023159139999999995,1.337086794494237,9.611300565417073,18.813875668769985,0.5452900739999998,0.036934451811187624,0.0,0.0,1.0,0.0
"{""Mn"": 0.026896, ""U"": 0.973104}",III,H,0.0,0.004572320000000004,0.014012816000000003,1.0291150062855368,9.047237790232186,19.057646116893515,0.0,0.030225517895008755,0.0,0.0,1.0,0.0
"{""Mn"": 0.054409, ""U"": 0.945591}",III,H,0.0,0.009249530000000008,0.028347089000000006,1.7567324819692678,9.047237790232186,19.057646116893512,0.0,0.04259665250386675,0.0,0.0,1.0,0.0
"{""Mo"": 0.146101, ""U"": 0.853899}",I,H,0.146101,0.11395878000000004,0.09628055900000002,3.4576747956039524,11.821862589687955,18.052403082794722,-0.6237774889950001,0.03911328761915242,1.0,0.0,0.0,0.0
"{""Ru"": 0.070083, ""U"": 0.929917}",II,M,0.0,0.05746806000000002,0.058309056,2.1105387409885177,10.275288919831517,18.731640690856853,1.9551411933300002,0.03636136851436627,0.0,1.0,0.0,0.0
"{""Ti"": 0.111937, ""U"": 0.888063}",II,M,0.20820282,0.017909920000000017,0.035036280999999996,2.9144397588703423,9.192849212728603,17.647557689842913,1.789327944558,0.018307976993106066,0.0,1.0,0.0,0.0
"{""Ta"": 0.065367, ""U"": 0.934633}",I,H,0.0,0.007844040000000007,0.016080281999999998,2.0077185601486014,9.576424140455222,18.921317247478473,0.61094155311,0.020710508573077824,1.0,0.0,0.0,0.0
"{""Mo"": 0.045000000000000005, ""U"": 0.955}",I,H,0.045000000000000005,0.03510000000000001,0.029655000000000004,1.5257947312169826,9.901839168562995,18.755907870818337,-0.214875,0.022702161980717884,1.0,0.0,0.0,0.0
"{""Ta"": 0.079488, ""Ti"": 0.021221, ""U"": 0.899291}",I,H,0.03947106,0.012933920000000012,0.026196221,3.146794676486389,9.718347373398785,18.624532099707576,1.0617114373740002,0.023873573539863874,1.0,0.0,0.0,0.0
"{""Ti"": 0.07081, ""U"": 0.92919}",II,M,0.1317066,0.011329600000000009,0.022163529999999994,2.126132103131293,9.139349824921085,18.171162530418638,1.1843269902,0.014859195004731623,0.0,1.0,0.0,0.0
"{""Ru"": 0.035297, ""U"": 0.964703}",II,H,0.0,0.02894354000000001,0.029367103999999998,1.2695333371454536,9.665740433119444,18.89540326634735,1.02153365373,0.026153572237043655,0.0,1.0,0.0,0.0
"{""Mo"": 0.06947400000000001, ""U"": 0.930526}",I,H,0.06947400000000001,0.054189720000000025,0.045783366000000006,2.097424479597316,10.366628371524513,18.58891366896877,-0.32323681662000003,0.027919024154691302,1.0,0.0,0.0,0.0
"{""U"": 0.98, ""V"": 0.02}",III,H,0.0484,0.005,0.008519999999999998,0.8150971878076918,9.254316986523351,18.883248436391774,0.392,0.019799434301877087,0.0,0.0,1.0,0.0
"{""Al"": 0.029679, ""U"": 0.970321}",IV,H,0.0,0.006826170000000006,0.011485773000000001,1.1109546241321853,9.004285219855884,18.66659576366838,0.86394470877,0.014176745743599777,0.0,0.0,0.0,1.0
"{""Mn"": 0.037531, ""Nb"": 0.055469000000000004, ""U"": 0.907}",III,H,0.06267997,0.018583450000000015,0.04323891400000001,3.094023223500316,9.430484722323172,18.52994061952867,-0.20124153200000003,0.03980182941326254,0.0,0.0,1.0,0.0
"{""Mo"": 0.100084, ""Nb"": 0.104011, ""U"": 0.795905}",I,M,0.21761643,0.10094794000000004,0.11036805300000002,5.382959599335288,11.639609947323004,17.384155713098878,-0.72941827992,0.03986600625198741,1.0,0.0,0.0,0.0
"{""Fe"": 0.04, ""U"": 0.96}",III,H,0.0,0.01800000000000001,0.02452,1.3962876442619143,9.644445598792151,18.799299331921134,0.576,0.037976585159429116,0.0,0.0,1.0,0.0
"{""Ti"": 0.065769, ""U"": 0.934231}",II,M,0.12233034,0.010523040000000008,0.020585696999999993,2.0165983674490384,9.132792322211484,18.234895970935888,1.105981895502,0.014355114920956329,0.0,1.0,0.0,0.0
"{""Al"": 0.021698, ""Ti"": 0.117102, ""U"": 0.861199}",IV,M,0.21780972,0.02372686000000002,0.04505005199999999,3.8489906099986904,9.168165974173416,17.284284348725905,2.299633355808411,0.021799198726723527,0.0,0.0,0.0,1.0
"{""Ru"": 0.046445, ""U"": 0.953555}",II,H,0.0,0.03808490000000001,0.038642239999999994,1.5622973147111656,9.86108472478466,18.84334646467439,1.32863585925,0.029874070242771254,0.0,1.0,0.0,0.0
"{""Cr"": 0.064286, ""U"": 0.935714}",I,H,0.0,0.01800008,0.027771551999999994,1.9837308369644957,9.888277130805612,18.60379393677524,0.60153310204,0.044535203981003114,1.0,0.0,0.0,0.0
"{""Ta"": 0.041661, ""U"": 0.908174, ""Zr"": 0.050164999999999994}",I,H,0.0551815,0.007507569999999995,0.018927151,3.0761540456124545,9.266996359113786,18.265293814648498,0.657975434595,0.017858057954088544,1.0,0.0,0.0,0.0
"{""Nb"": 0.132032, ""U"": 0.867968}",I,H,0.14919616,0.029047040000000027,0.05637766400000001,3.244382869240935,9.925237359379656,17.83653132526306,-0.458398203904,0.028524306300066974,1.0,0.0,0.0,0.0
"{""Ru"": 0.068883, ""U"": 0.931117}",II,M,0.0,0.056484060000000016,0.05731065599999999,2.0846522314850318,10.254261547208781,18.737355423360373,1.92414396933,0.036065812108190806,0.0,1.0,0.0,0.0
"{""Mo"": 0.105634, ""U"": 0.894366}",I,H,0.105634,0.08239452000000003,0.06961280600000001,2.8042178767571206,11.05334805686767,18.33835628465778,-0.47237729022,0.0338853643655106,1.0,0.0,0.0,0.0
"{""Ti"": 0.112958, ""U"": 0.887042}",II,M,0.21010188000000002,0.018073280000000018,0.03535585399999999,2.9319770634218725,9.194177363941954,17.634475932117912,1.803572824248,0.018381797430527896,0.0,1.0,0.0,0.0
"{""Ru"": 0.023, ""U"": 0.977}",II,H,0.0,0.018860000000000005,0.019135999999999997,0.910345195992313,9.450262432167957,18.95236811889129,0.67413,0.02120900258294278,0.0,1.0,0.0,0.0
"{""U"": 0.976914, ""V"": 0.023086000000000002}",III,H,0.05586812000000001,0.005771500000000001,0.009834635999999999,0.9130243740265964,9.286269306511077,18.856131368932132,0.45106073208,0.021247940517212124,0.0,0.0,1.0,0.0
"{""Mo"": 0.110099, ""U"": 0.778239, ""Zr"": 0.111662}",I,M,0.2329272,0.09146032000000001,0.09187276700000001,5.677092559468504,10.876571894241726,16.72245565363406,0.15445103369299992,0.036352052304107145,1.0,0.0,0.0,0.0
"{""Si"": 0.011642, ""U"": 0.988358}",IV,H,0.0,0.00605384,0.008032979999999999,0.5272520728257277,9.03651316462789,18.869519127055337,0.74792014934,0.02689532547094994,0.0,0.0,0.0,1.0
"{""Mn"": 0.038612, ""Mo"": 0.057926000000000005, ""U"": 0.903462}",III,H,0.057926000000000005,0.051746320000000026,0.05829008600000001,3.179097371808019,10.191500956062109,18.652077838238487,-0.26166969906000004,0.04348480890030718,0.0,0.0,1.0,0.0
"{""Si"": 0.015178, ""U"": 0.984822}",IV,H,0.0,0.00789256,0.010472819999999999,0.6536990467504578,9.033255796809918,18.81234984161211,0.97159584054,0.03068154454191213,0.0,0.0,0.0,1.0
"{""Ta"": 0.087686, ""U"": 0.912314}",I,H,0.0,0.010522320000000009,0.021570756,2.4705144635798533,9.757110268786459,18.87422674556566,0.7999716540399999,0.023743304745417013,1.0,0.0,0.0,0.0
"{""U"": 0.949906, ""V"": 0.050094}",III,H,0.12122748,0.0125235,0.021340043999999996,1.652756086519968,9.565909053182667,18.616401407373743,0.95169182328,0.030982055838116283,0.0,0.0,1.0,0.0
"{""U"": 0.895869, ""Zr"": 0.104131}",II,M,0.11454410000000001,0.005206549999999982,0.018014663000000004,2.777425043133747,8.80330777489324,17.609083875029956,0.559726409034,0.007810694199007897,0.0,1.0,0.0,0.0
"{""Fe"": 0.03486, ""Mo"": 0.149364, ""U"": 0.8157760000000001}",III,H,0.149364,0.13219092000000005,0.119800056,4.714913707836401,12.40429729034782,17.779271280027988,-0.23994368135999986,0.051531502012875215,0.0,0.0,1.0,0.0
